Year,REGIONCODE,ZONECODE,RK_NAME,WHEATAREA,WHEATOUTPUT,WHEATDAMAGE_WEATHER_AREA_P,WHEATDAMAGE_PESTS_AREA_P,WHEATDAMAGE_DROUGHT_AREA_P,WHEATOPH_W,WHEATDAMAGEAREA
2014,3,307,Arefa Medihani Alem,.0997159983962774,1.056989997625351,.25,0,0,10.600004,.0249289995990694
2015,3,307,Arefa Medihani Alem,.1538539975881577,.9721100032329559,0,0,0,6.3183928,0
2011,3,307,Gesges Shibirime,1.984278984367847,31.55003011226654,0,0,0,15.899997,0
2012,3,307,Gesges Shibirime,3.420847031287849,47.99342036619782,0,0,0,14.029689,0
2013,3,307,Gesges Shibirime,2.330016998574138,35.41624996066093,0,0,0,15.199996,0
2014,3,307,Gesges Shibirime,1.106283009052277,8.186499893665314,0,0,0,7.4000049,0
2015,3,307,Gesges Shibirime,1.895232005044818,51.04273968935013,0,0,0,26.932186,.3220804929733276
2011,3,307,Zikuala Wegem,1.765142003074288,16.06279012560844,0,.015092593,0,9.0999985,.0571638196706772
2012,3,307,Zikuala Wegem,2.4343789992854,48.94449986517429,0,0,0,20.105537,0
2013,3,307,Zikuala Wegem,2.022776978090406,40.25324964523315,0,0,0,19.899994,0
2014,3,307,Zikuala Wegem,1.955868982709944,26.99099984765053,0,0,0,13.800004,.0417804997414351
2015,3,307,Zikuala Wegem,1.862023992463946,15.88275001943111,0,0,0,8.5298309,0
2011,3,307,GELILA,1.870223013684154,16.83201023936272,.0089731654,0,0,9.0000019,.0167818199843168
2012,3,307,GELILA,1.256660004146397,16.24232004582882,.42737243,0,0,12.924992,.632925333455205
2013,3,307,GELILA,1.000520006753504,15.40801040828228,.040944312,.2590529,0,15.400002,.3001532144844532
2014,3,307,GELILA,.8598520122468472,11.0061100423336,.04001699,0,0,12.800005,.0894539887085557
2015,3,307,GELILA,.2670849990099669,3.480580121278763,0,0,0,13.031732,0
2011,3,307,YESHEBOCH MEKALAMO,3.45953200943768,87.52614895999432,0,0,0,25.299997,.1770888417959213
2012,3,307,YESHEBOCH MEKALAMO,1.877004005014896,20.94263027608395,0,.035915535,0,11.157477,.0674136008601636
2013,3,307,YESHEBOCH MEKALAMO,3.699096984695643,85.07928110659123,.023590054,.020017589,0,23.000013,.2706713974475861
2014,3,307,YESHEBOCH MEKALAMO,2.603523016907275,116.1171399950981,.012814175,0,0,44.600006,.0333620011806488
2015,3,307,YESHEBOCH MEKALAMO,1.757122009061277,33.44537013024092,0,0,0,19.034176,0
2011,3,307,GEDEB KENIDAMO,11.39781903848052,76.36536010354757,0,0,0,6.6999974,.0465815998613834
2012,3,307,GEDEB KENIDAMO,9.276175927370787,222.3684193491936,0,.033701219,0,23.971992,.3237836379557848
2013,3,307,GEDEB KENIDAMO,5.766524966806173,141.2798793315888,.048530616,0,0,24.500004,.3325284980237484
2014,3,307,GEDEB KENIDAMO,12.64674204215407,471.7234971523285,.0021790275,0,0,37.300003,.0927405995316803
2015,3,307,GEDEB KENIDAMO,12.35989905893803,453.925989151001,.019691488,.018434642,0,36.725704,.7246410511434078
2011,3,307,Mekereche Segodit,1.228306010365486,13.26570999622345,.020904643,0,0,10.800004,.1292027961462736
2012,3,307,Mekereche Segodit,1.018670003861189,5.626650035381317,.16264774,0,0,5.5235257,.2126281065866351
2013,3,307,Mekereche Segodit,1.295813988894224,9.848180115222931,.010183753,0,0,7.5999951,.0679250992834568
2014,3,307,Mekereche Segodit,1.186461001634598,21.83089017868042,0,0,0,18.400007,0
2015,3,307,Mekereche Segodit,.8038519844412804,6.03139990568161,0,0,0,7.5031223,.0532454997301102
2011,3,307,Radose Dese,.6971130082383752,4.391820013523102,.067683071,0,0,6.3000116,.2632594446185976
2012,3,307,Radose Dese,.096840001642704,.5349000096321106,0,0,0,5.5235438,0
2013,3,307,Radose Dese,0,0,,,,,0
2014,3,307,Radose Dese,.9149789959192276,5.215380012989044,.16883829,.089672551,0,5.6999998,.6523873955011368
2015,3,307,Radose Dese,.1932519972324371,1.434729993343353,0,0,0,7.4241405,0
2011,3,307,Manikusa Abudagoma,.0761879980564117,1.287580013275147,0,.5,0,16.900038,.0380939990282059
2012,3,307,Manikusa Abudagoma,.2445429936051369,3.376839995384216,0,0,0,13.808779,0
2013,3,307,Manikusa Abudagoma,.3619049973785877,6.297150135040283,0,0,0,17.400009,0
2014,3,307,Manikusa Abudagoma,0,0,,,,,0
2015,3,307,Manikusa Abudagoma,.1901759952306747,2.658560037612915,0,0,0,13.979472,0
2011,3,307,Agni Ferede,1.259504996240139,14.48430001735687,0,0,0,11.499994,0
2012,3,307,Agni Ferede,.5054509984329343,10.10654017329216,0,0,0,19.995094,0
2013,3,307,Agni Ferede,.2640470080077648,7.287689864635468,0,0,0,27.599972,0
2014,3,307,Agni Ferede,.5207029934972525,7.446040034294128,0,0,0,14.299975,0
2015,3,307,Agni Ferede,.3892210088670254,5.53330996632576,0,.015955973,0,14.216371,.0062103997915983
2011,3,307,Baguna  Kebase,2.21245501562953,38.05423057079315,.015923306,0,0,17.200003,.0352296009659767
2012,3,307,Baguna  Kebase,2.074595987796783,34.83548015356064,.01105449,.07238429,0,16.791452,.1731017548590899
2013,3,307,Baguna  Kebase,1.888850994408131,41.36585021018982,0,.0051514385,0,21.900007,.0355686992406845
2014,3,307,Baguna  Kebase,1.809731025248766,55.7397101521492,0,.065070719,0,30.799997,.4129601940512657
2015,3,307,Baguna  Kebase,1.390226993709803,20.42283019423485,0,.0034206642,0,14.690285,.0140166999772191
2011,3,307,Zelma Shembekuma,6.524961043149233,142.2441493272781,0,.049649417,0,21.799999,.3239605128765106
2012,3,307,Zelma Shembekuma,3.596354993060231,96.14400953054428,0,0,0,26.733738,0
2013,3,307,Zelma Shembekuma,5.351025015115738,132.1703186035156,.0057423576,0,.0057423576,24.700001,.097942503169179
2014,3,307,Zelma Shembekuma,2.993523980956525,84.71670912951231,.0035098435,0,0,28.299994,.0105068003758788
2015,3,307,Zelma Shembekuma,2.632538981735706,82.5434502363205,.017400311,.099779144,0,31.355072,.3386374805122614
2011,3,307,Bokotabo,0,0,,,,,0
2012,3,307,Bokotabo,0,0,,,,,0
2013,3,307,Bokotabo,0,0,,,,,0
2014,3,307,Bokotabo,0,0,,,,,0
2015,3,307,Bokotabo,0,0,,,,,0
2011,3,307,Burafer Arbagel Agnamar,10.99245697818697,273.712166249752,0,.019192282,0,24.9,.2109703272581101
2012,3,307,Burafer Arbagel Agnamar,5.684553956612945,172.6924998164177,0,.00088808028,0,30.379253,.0050483401864767
2013,3,307,Burafer Arbagel Agnamar,8.645771007984877,378.6847505569458,.012303298,0,0,43.799999,.281071849167347
2014,3,307,Burafer Arbagel Agnamar,4.645896032452583,167.7168500423431,.0061616101,0,0,36.100002,.028626199811697
2015,3,307,Burafer Arbagel Agnamar,9.112497985363007,339.7007534503937,0,0,0,37.278553,.071865901350975
2011,3,307,Dem Dingay,.0425009988248348,.6715199947357178,0,0,0,15.800099,0
2012,3,307,Dem Dingay,.044369999319315,.6323000192642212,.5,0,0,14.250621,.0221849996596575
2013,3,307,Dem Dingay,.1014809980988503,.4262199997901917,0,0,0,4.1999979,0
2014,3,307,Dem Dingay,.0190500002354383,.5467399954795837,0,0,0,28.700262,0
2015,3,307,Dem Dingay,.3072389997541904,8.226099908351898,.030418664,.041110341,0,26.774269,.0219764993526042
2011,3,307,Lalibela,0,0,,,,,0
2012,3,307,Lalibela,0,0,,,,,0
2013,3,307,Lalibela,0,0,,,,,0
2014,3,307,Lalibela,.0225409995764494,.0383200012147427,.75,0,0,1.7000134,.0169057492166758
2015,3,307,Lalibela,0,0,,,,,0
2011,3,307,Yeboden Aboshema (Gergesta),0,0,,,,,0
2012,3,307,Yeboden Aboshema (Gergesta),.0111809996888042,.0308800004422665,0,0,0,2.7618282,0
2013,3,307,Yeboden Aboshema (Gergesta),0,0,,,,,0
2014,3,307,Yeboden Aboshema (Gergesta),0,0,,,,,0
2015,3,307,Yeboden Aboshema (Gergesta),.134995998814702,.6503699868917465,0,.1752163,0,4.8176985,.0236534997820854
2011,3,308,Semen Ber,0,0,,,,,0
2012,3,308,Semen Ber,0,0,,,,,0
2013,3,308,Semen Ber,0,0,,,,,0
2014,3,308,Semen Ber,0,0,,,,,0
2015,3,308,Semen Ber,0,0,,,,,0
2011,3,308,Debire Abay,.0981889963150024,1.374650001525879,.30000001,0,0,14.000041,.0294566992670298
2012,3,308,Debire Abay,0,0,,,,,0
2013,3,308,Debire Abay,.1592060029506683,1.276569962501526,0,0,0,8.0183535,0
2014,3,308,Debire Abay,0,0,,,,,0
2015,3,308,Debire Abay,0,0,,,,,0
2011,3,308,Net'sanet Bedrijt,.2001800015568733,.6606000065803528,.2923831,.15253897,0,3.30003,.0890645012259483
2012,3,308,Net'sanet Bedrijt,0,0,,,,,0
2013,3,308,Net'sanet Bedrijt,.1564359962940216,1.824519991874695,.90000004,0,0,11.663045,.1407923996448517
2014,3,308,Net'sanet Bedrijt,0,0,,,,,0
2015,3,308,Net'sanet Bedrijt,0,0,,,,,0
2011,3,308,Tsemera,0,0,,,,,0
2012,3,308,Tsemera,.0529100000858307,.6997299790382385,0,.32999998,0,13.22491,.0174602996557951
2013,3,308,Tsemera,.4226649925112724,6.367330074310303,0,.077088825,0,15.064721,.0325827486813068
2014,3,308,Tsemera,.5651169782504439,4.064970090985298,.22431757,0,0,7.1931481,.1267656683921814
2015,3,308,Tsemera,.2959729991853237,.7589100003242493,.85233921,0,.85233921,2.5641191,.2522693984210491
2011,3,308,Melka Genet,.82396599650383,8.157269954681397,0,0,0,9.9000082,0
2012,3,308,Melka Genet,1.054580017924309,7.670749895274639,0,0,0,7.2737484,0
2013,3,308,Melka Genet,.4751979988068342,5.253590002655983,0,.11530743,0,11.055581,.0547938607633114
2014,3,308,Melka Genet,0,0,,,,,0
2015,3,308,Melka Genet,.0928720021620393,.3175299987196922,.79635787,0,.79635787,3.4190068,.0739593501202762
2011,3,308,Seriyal,.073999997228384,.2886000126600266,0,0,0,3.9000003,.0178999993950129
2012,3,308,Seriyal,.3025950025767088,2.481130048632622,.41983771,.10458369,0,8.1995077,.1586872972548008
2013,3,308,Seriyal,.2117839995771647,1.466589942574501,0,.36136216,0,6.9249325,.0765307210385799
2014,3,308,Seriyal,.4453640021383762,4.472910106182098,.36998835,0,0,10.043268,.1647794991731644
2015,3,308,Seriyal,.0156720001250505,.1167299970984459,.44231752,0,0,7.4483151,.0069320001639426
2011,3,308,Yehun Abeba,1.421157017350197,19.32772997021675,.045075949,0,0,13.599997,.0640600007027388
2012,3,308,Yehun Abeba,1.481869988143444,15.67818021774292,0,0,0,10.579997,0
2013,3,308,Yehun Abeba,.5295520015060902,3.667129993438721,.083794229,.32605389,0,6.9249668,.2504803985357285
2014,3,308,Yehun Abeba,.4500890019116923,8.429880052804947,.25987566,0,0,18.729362,.1169671690440737
2015,3,308,Yehun Abeba,.9772410113364458,5.966079980134964,.80606878,0,.80606878,6.1050243,.7877234816551209
2011,3,308,Welehe,1.366828002035618,10.11454007029533,0,0,0,7.4000096,0
2012,3,308,Welehe,8.351200044155121,109.3401799201965,0,0,0,13.092751,0
2013,3,308,Welehe,3.871799990534782,55.50540912151337,.065037951,.019885274,0,14.335815,.328805735334754
2014,3,308,Welehe,3.32055502012372,53.17854994535446,.055313341,.0093005532,0,16.014957,.2145539969205856
2015,3,308,Welehe,3.578744076192379,37.141970038414,.43343142,0,.43343142,10.378493,1.551140083000064
2011,3,308,Debel,1.099879009649158,8.139100007712841,.13893242,.052822534,0,7.3999958,.2213632510975003
2012,3,308,Debel,.9779060063883662,12.80348017811775,.021286912,0,0,13.092752,.0602447595447302
2013,3,308,Debel,1.320353005081415,24.22187978029251,.22750813,.064185642,0,18.345003,.422545748995617
2014,3,308,Debel,1.479072973132134,16.05917024612427,.036955498,0,0,10.857592,.5765290865674615
2015,3,308,Debel,1.112616010941565,10.05293987691402,.89764065,0,.89764065,9.035408,.9987293658778071
2011,3,308,Wal,1.862807992612943,14.71618994884193,.20978256,0,0,7.9000034,.3907846175134182
2012,3,308,Wal,2.201871002092958,39.31166034936905,0,0,0,17.853752,0
2013,3,308,Wal,1.808566018939018,46.58120942115784,0,0,0,25.75588,0
2014,3,308,Wal,1.141959995031357,11.77900002896786,.098520011,0,0,10.314722,.1125059081241489
2015,3,308,Wal,1.680236018262804,17.02802994474769,.68863648,0,.68863648,10.134309,1.157071848399937
2011,3,308,Siwira,.0216499995440245,.359389990568161,0,0,0,16.6,0
2012,3,308,Siwira,.0579160004854202,1.095289945602417,.60000002,0,0,18.911699,.0347496010363102
2013,3,308,Siwira,.0946220010519028,1.172549962997437,0,.5,0,12.391938,.0473110005259514
2014,3,308,Siwira,0,0,,,,,0
2015,3,308,Siwira,.0048290002159774,.0454000011086464,1,0,1,9.4015322,.0048290002159774
2011,3,308,TSAMELA,0,0,,,,,0
2012,3,308,TSAMELA,.4146960154175758,6.910290122032166,0,0,0,16.663507,.1069227010011673
2013,3,308,TSAMELA,.4272330105304718,7.266630172729492,0,0,0,17.008587,0
2014,3,308,TSAMELA,0,0,,,,,0
2015,3,308,TSAMELA,.1888840049505234,.5073699951171875,.59999996,0,.59999996,2.6861458,.1133304014801979
2011,3,308,Shemittiku,2.01770799420774,17.95759987831116,0,0,0,8.8999996,0
2012,3,308,Shemittiku,2.108814990147948,32.07245993614197,0,0,0,15.208759,.0068725501187146
2013,3,308,Shemittiku,1.526594031602144,15.95008009672165,.13618805,0,0,10.448148,.2079038470983505
2014,3,308,Shemittiku,4.649566016159952,65.62808009982109,.2146368,.06478741,0,14.114883,1.299201306886971
2015,3,308,Shemittiku,2.478462984785438,13.92053013294935,.15369749,.020679045,.073864125,5.6165981,.4321857960894704
2011,3,308,CHILANA WIZABA,1.571028997190297,24.50804033875465,.065795243,.09170913,.065795243,15.599993,.2474439316429198
2012,3,308,CHILANA WIZABA,2.876162029802799,32.3316702246666,0,0,0,11.241255,0
2013,3,308,CHILANA WIZABA,1.882810983632226,21.50180994160473,.29059198,0,0,11.420057,.7185161504894495
2014,3,308,CHILANA WIZABA,2.29310498572886,23.96393983066082,.18794651,.0018098822,0,10.450433,.4351313214283437
2015,3,308,CHILANA WIZABA,1.690367992036045,22.29051011800766,.29732203,.01826481,.29732203,13.18678,.5334578980691731
2011,3,308,KETEMA ZURIA,1.834317997097969,33.38458973169327,.085438162,.1441409,0,18.200001,.5056811943650246
2012,3,308,KETEMA ZURIA,3.114222990348935,60.13097962737083,0,0,0,19.308502,.0083884997293353
2013,3,308,KETEMA ZURIA,4.854913987219334,58.9823494553566,.080171421,0,0,12.149,.5607608538120985
2014,3,308,KETEMA ZURIA,1.623016009107232,15.19900988042355,.036625177,.068449721,0,9.3646708,.2742112558335066
2015,3,308,KETEMA ZURIA,1.732459008693695,16.49959003925324,.28980061,0,.28980061,9.523798,.5020676851272583
2011,3,308,DIDA,.7721350062638521,15.51989990472794,0,.17127664,0,20.099981,.1457252274267376
2012,3,308,DIDA,1.424229003489018,8.475950211286545,0,0,0,5.9512553,0
2013,3,308,DIDA,1.153396982699633,12.05084985494614,0,0,0,10.448137,0
2014,3,308,DIDA,.9416920002549887,6.006889969110489,0,.12890382,0,6.3788266,.1842167023569346
2015,3,308,DIDA,.5424809977412224,10.3329701423645,.61053956,0,.61053956,19.047617,.331206101924181
2011,3,308,GURAMBA,.7132879999699071,10.91330000013113,0,.31262502,0,15.299991,.2229916837823112
2012,3,308,GURAMBA,2.480643007904291,24.2768098115921,.066551194,.005268896,0,9.786499,.1781600024551153
2013,3,308,GURAMBA,2.44320098310709,23.15232008695602,0,0,0,9.4762239,0
2014,3,308,GURAMBA,1.381288984557614,38.61849991232157,.036254361,0,0,27.958305,.0500777500565164
2015,3,308,GURAMBA,2.52523201983422,17.8831899985671,.60855407,0,.60855407,7.0818009,1.536740242503583
2011,3,308,AZILA,0,0,,,,,0
2012,3,308,AZILA,1.70746199041605,27.77483022212982,0,.051424392,0,16.266733,.2178366985172033
2013,3,308,AZILA,2.241605952382088,25.87159991264343,.053406131,0,0,11.541547,.151828296482563
2014,3,308,AZILA,2.696578994393349,29.6443298459053,.1096931,.044249576,0,10.99331,.511445595882833
2015,3,308,AZILA,.818816002458334,5.69868004322052,.22755532,0,.22755532,6.9596586,.1863259407691658
2011,3,308,ABEYA,.6891850158572197,6.753999918699265,.059975635,0,0,9.7999811,.0413343086838722
2012,3,308,ABEYA,2.120699024293572,28.8876399025321,.058991399,0,0,13.621754,.1251030005514622
2013,3,308,ABEYA,3.606700971722603,69.67031008005142,.31133002,0,0,19.316908,1.243459317833185
2014,3,308,ABEYA,1.88663199567236,21.5084999166429,.35634729,0,.076662138,11.400475,.6722962139756419
2015,3,308,ABEYA,1.008564984425902,8.743340015411377,.71434611,0,.71434611,8.6690893,.7204644996672869
2011,3,308,DEGOLA,1.665858983062208,18.82420016080141,.055126514,.13901387,0,11.299996,.3472991972230375
2012,3,308,DEGOLA,.2588309962302446,3.936499953269959,0,0,0,15.208766,0
2013,3,308,DEGOLA,1.04959499661345,22.82523927278817,0,.089958988,0,21.746712,.094420500099659
2014,3,308,DEGOLA,.9166770081501454,22.89168983697891,.13698091,0,0,24.972471,.1255672490224242
2015,3,308,DEGOLA,2.393990018521436,21.6306802527979,.029361302,.060090519,0,9.0354099,.2141467653564178
2011,3,308,ASTEK'WAL,.74227299913764,6.309329822659493,.54718029,0,0,8.5000124,.406157162040472
2012,3,308,ASTEK'WAL,.4777690004557371,4.738890051841736,0,.074183866,0,9.9187889,.0354427509009838
2013,3,308,ASTEK'WAL,1.106180999253411,17.06752011040226,.017845405,0,0,15.429229,.019740249030292
2014,3,308,ASTEK'WAL,1.673816001042724,31.80384001135826,.56588107,0,0,19.000797,.9471808010712266
2015,3,308,ASTEK'WAL,1.289274990558624,28.96535038948059,.12859511,.13082546,.091490187,22.466387,.3344644568860531
2011,3,308,ZEW MARYAM,3.364591980352998,44.4126298725605,.16420168,.10508324,0,13.200005,1.172855965327472
2012,3,308,ZEW MARYAM,1.211006002500653,20.3397503271699,.15793216,.01868777,.026131582,16.795748,.2138878027908504
2013,3,308,ZEW MARYAM,1.710303996223956,38.64796998351812,0,0,0,22.597136,0
2014,3,308,ZEW MARYAM,3.764568956568837,38.31959007680416,.55323988,0,0,10.179011,2.082709760870785
2015,3,308,ZEW MARYAM,2.790745980106294,53.4977802336216,.10763775,.0094967801,.06691093,19.169706,.3268927065655589
2011,3,308,Telare,0,0,,,,,0
2012,3,308,Telare,0,0,,,,,0
2013,3,308,Telare,0,0,,,,,0
2014,3,308,Telare,0,0,,,,,0
2015,3,308,Telare,.3146379888057709,4.878990173339844,1,0,1,15.506679,.3146379888057709
2011,3,308,Genet,0,0,,,,,0
2012,3,308,Genet,0,0,,,,,0
2013,3,308,Genet,0,0,,,,,0
2014,3,308,Genet,0,0,,,,,0
2015,3,308,Genet,0,0,,,,,0
2011,3,308,Seriya,5.259842976927757,66.27403008937836,.091109395,.058112379,0,12.600001,.9871191345155239
2012,3,308,Seriya,2.017096988856792,13.87155985832214,0,.29084262,0,6.8769922,.6683983001857996
2013,3,308,Seriya,2.342075985157862,13.94239985942841,.1398752,.070620038,0,5.9530091,.4929958360735327
2014,3,308,Seriya,3.334413014352322,61.54636991024017,.016657805,0,0,18.457932,.0555440001189709
2015,3,308,Seriya,2.28982599452138,35.50764936208725,.60462737,0,.60462737,15.506702,1.660959515720606
2011,3,309,Wendafay Mikael,0,0,,,,,0
2012,3,309,Wendafay Mikael,0,0,,,,,0
2013,3,309,Wendafay Mikael,0,0,,,,,0
2014,3,309,Wendafay Mikael,0,0,,,,,0
2015,3,309,Wendafay Mikael,.0684840008616447,1.302940011024475,0,0,0,19.025465,0
2011,3,309,Grargie Waketa,0,0,,,,,0
2012,3,309,Grargie Waketa,0,0,,,,,0
2013,3,309,Grargie Waketa,0,0,,,,,0
2014,3,309,Grargie Waketa,0,0,,,,,0
2015,3,309,Grargie Waketa,0,0,,,,,0
2011,3,309,Muksi,0,0,,,,,0
2012,3,309,Muksi,0,0,,,,,0
2013,3,309,Muksi,0,0,,,,,0
2014,3,309,Muksi,0,0,,,,,0
2015,3,309,Muksi,0,0,,,,,0
2011,3,309,Gibana Giyorgis,0,0,,,,,0
2012,3,309,Gibana Giyorgis,0,0,,,,,0
2013,3,309,Gibana Giyorgis,0,0,,,,,0
2014,3,309,Gibana Giyorgis,0,0,,,,,0
2015,3,309,Gibana Giyorgis,.1994889974594116,2.312520027160645,0,0,0,11.592218,0
2011,3,309,Gisa Kansen,0,0,,,,,0
2012,3,309,Gisa Kansen,0,0,,,,,0
2013,3,309,Gisa Kansen,.0338420011103153,.1353700011968613,0,0,0,4.0000591,0
2014,3,309,Gisa Kansen,0,0,,,,,0
2015,3,309,Gisa Kansen,0,0,,,,,0
2011,3,309,Zufari Abasektem,1.45960296690464,9.633379936218262,0,0,0,6.6000004,0
2012,3,309,Zufari Abasektem,.1528439968824387,2.391930103302002,0,0,0,15.649487,0
2013,3,309,Zufari Abasektem,1.95899099111557,33.89054036140442,0,0,0,17.299997,0
2014,3,309,Zufari Abasektem,.9493509754538536,9.280440092086792,0,0,0,9.7755632,0
2015,3,309,Zufari Abasektem,6.856509983539581,85.54926064610481,.0033584139,0,0,12.477085,.0230269990861416
2011,3,309,Arsa Gmbeha,2.716468984959647,30.69609962403774,.040995143,0,0,11.3,.1263575404882431
2012,3,309,Arsa Gmbeha,.3597050090320408,3.385129950940609,0,0,0,9.4108505,0
2013,3,309,Arsa Gmbeha,.5517539978027344,3.144989848136902,0,.11,0,5.6999855,.198631439357996
2014,3,309,Arsa Gmbeha,1.921622013673186,18.28397983312607,.1309662,0,0,9.5148678,.2516675293445587
2015,3,309,Arsa Gmbeha,0,0,,,,,0
2011,3,309,Gagasta,2.084199013188481,11.87992995977402,0,.060190424,0,5.6999979,.1254488197155297
2012,3,309,Gagasta,.9695750065147877,7.484160006046295,0,0,0,7.7190108,0
2013,3,309,Gagasta,1.175881000235677,10.58295001834631,.0070955311,0,0,9.0000181,.0881922198459506
2014,3,309,Gagasta,2.386768020689488,23.33196038007736,.020054946,.13728675,0,9.7755461,.3755381479859352
2015,3,309,Gagasta,1.911642955616117,35.86220017075539,.091534957,.062109478,0,18.759884,.2937132997903973
2011,3,309,Dengiya K/Mheret,1.211836017668247,6.059220135211945,0,.022831719,0,5.0000329,.0744081800803542
2012,3,309,Dengiya K/Mheret,0,0,,,,,0
2013,3,309,Dengiya K/Mheret,.3410260025411844,7.911800056695938,0,0,0,23.199991,0
2014,3,309,Dengiya K/Mheret,1.238979006186128,14.85702994465828,0,0,0,11.991349,0
2015,3,309,Dengiya K/Mheret,.5944430083036423,5.891459941864014,0,0,0,9.9108915,0
2011,3,309,Mesele,3.318742983043194,60.06923019886017,0,.019793864,0,18.099995,.0656907483935356
