"ZONENAME","ZONECODE","WOREDANAME","WOREDACODE","Year","REGIONCODE","RK_NAME","WHEATAREA","WHEATOUTPUT","WHEATDAMAGEAREA_P","WHEATDAMAGE_DROUGHT_AREA_P","WHEATOPH_W"
"East Gojjam",306,"Senan",30616,"01-01-2013",3,"Gedamawit Zuriya",2.62063099222723,57.9159499388188,0,0,22.1000022888184
"East Gojjam",306,"Senan",30616,"01-01-2014",3,"Gedamawit Zuriya",4.41929798666388,96.782659381628,0.0720598101615906,0,21.9000072479248
"East Gojjam",306,"Senan",30616,"01-01-2015",3,"Gedamawit Zuriya",4.54657099954784,67.613849774003,0.00801191013306379,0,14.8713941574097
"East Gojjam",306,"Senan",30616,"01-01-2010",3,"Debere Zeyit",2.79129899200052,31.2624997198582,0.183246210217476,0,11.1999826431274
"East Gojjam",306,"Senan",30616,"01-01-2011",3,"Debere Zeyit",4.14820598904043,33.6004600524902,0.123392187058926,0.00978211965411901,8.09999752044678
"East Gojjam",306,"Senan",30616,"01-01-2012",3,"Debere Zeyit",4.003920994699,28.828229829669,0.0972937494516373,0,7.19999980926514
"East Gojjam",306,"Senan",30616,"01-01-2013",3,"Debere Zeyit",3.43675898574293,75.9523800611496,0.0209385678172112,0,22.1000022888184
"East Gojjam",306,"Senan",30616,"01-01-2014",3,"Debere Zeyit",4.54008303117007,77.1814596801996,0.12412928044796,0,17.0000114440918
"East Gojjam",306,"Senan",30616,"01-01-2015",3,"Debere Zeyit",2.87843399494886,40.9166100174189,0,0,14.2148857116699
"East Gojjam",306,"Aneded",30617,"01-01-2010",3,"Gudalema",5.40408005658537,91.8692994862795,0.411354869604111,0,16.9999885559082
"East Gojjam",306,"Aneded",30617,"01-01-2011",3,"Gudalema",3.45897099748254,60.8778901696205,0.229772910475731,0,17.6000003814697
"East Gojjam",306,"Aneded",30617,"01-01-2012",3,"Gudalema",4.08560502529144,108.268530964851,0.114098437130451,0,26.5
"East Gojjam",306,"Aneded",30617,"01-01-2013",3,"Gudalema",4.95193604007363,109.437780618668,0.00780280726030469,0,22.0999984741211
"East Gojjam",306,"Aneded",30617,"01-01-2014",3,"Gudalema",5.76308200135827,199.978969812393,0.0621692948043346,0,34.7000045776367
"East Gojjam",306,"Aneded",30617,"01-01-2015",3,"Gudalema",5.58785498142242,186.569769144058,0.0234014205634594,0,33.3884429931641
"East Gojjam",306,"Aneded",30617,"01-01-2010",3,"Tikuradebir Afirij Amba",0.0565770007669926,1.13150000572205,0,0,19.9992923736572
"East Gojjam",306,"Baso Liben",30611,"01-01-2010",3,"Dendegeb",24.6669959053397,587.074599266052,0.159671932458878,0,23.8000030517578
"East Gojjam",306,"Baso Liben",30611,"01-01-2011",3,"Dendegeb",15.8713280372322,468.204206347466,0.0529217384755611,0,29.5000019073486
"East Gojjam",306,"Baso Liben",30611,"01-01-2012",3,"Dendegeb",16.0882669612765,434.383229970932,0.0677865594625473,0,27.0000019073486
"East Gojjam",306,"Baso Liben",30611,"01-01-2013",3,"Dendegeb",16.3547709304839,361.440442502499,0.0284577421844006,0,22.1000003814697
"East Gojjam",306,"Baso Liben",30611,"01-01-2014",3,"Dendegeb",18.2224929500371,841.879169821739,0.0347270108759403,0,46.2000007629395
"East Gojjam",306,"Baso Liben",30611,"01-01-2015",3,"Dendegeb",28.6797150913626,1150.98102217913,0.0620214901864529,0,40.1322326660156
"East Gojjam",306,"Baso Liben",30611,"01-01-2010",3,"Dinguabe",1.94005998782814,45.7854000627995,0,0,23.5999927520752
"East Gojjam",306,"Baso Liben",30611,"01-01-2011",3,"Dinguabe",1.21973302215338,16.9542902112007,0.0402328260242939,0,13.9000005722046
"East Gojjam",306,"Baso Liben",30611,"01-01-2012",3,"Dinguabe",0.644017994403839,11.0127100944519,0,0,17.100004196167
"East Gojjam",306,"Baso Liben",30611,"01-01-2013",3,"Dinguabe",0.463659003376961,10.246869802475,0.0475613549351692,0,22.1000118255615
"East Gojjam",306,"Baso Liben",30611,"01-01-2014",3,"Dinguabe",0.501731008291245,11.9913599491119,0,0,23.8999786376953
"East Gojjam",306,"Baso Liben",30611,"01-01-2015",3,"Dinguabe",0.98123699426651,17.6460299491882,0,0,17.9834537506104
"East Gojjam",306,"Baso Liben",30611,"01-01-2010",3,"Enetemen",18.2302779722959,603.422199308872,0,0,33.0999984741211
"East Gojjam",306,"Baso Liben",30611,"01-01-2011",3,"Enetemen",10.5210750121623,266.183201611042,0,0,25.3000011444092
"East Gojjam",306,"Baso Liben",30611,"01-01-2012",3,"Enetemen",12.4787569595501,233.352729797363,0.272270411252975,0,18.6999988555908
"East Gojjam",306,"Baso Liben",30611,"01-01-2013",3,"Enetemen",10.7109519019723,236.7120398283,0.0513525232672691,0,22.1000003814697
"East Gojjam",306,"Baso Liben",30611,"01-01-2014",3,"Enetemen",11.365582985105,234.130998164415,0.122711844742298,0,20.5999984741211
"East Gojjam",306,"Baso Liben",30611,"01-01-2015",3,"Enetemen",11.9230589102954,376.808058559895,0.00152434874325991,0,31.6033039093018
"East Gojjam",306,"Baso Liben",30611,"01-01-2010",3,"Zenbol Yechara",1.64681100100279,21.7380001544952,0.0809704959392548,0,13.2000579833984
"East Gojjam",306,"Baso Liben",30611,"01-01-2011",3,"Zenbol Yechara",1.06689497828484,12.6960499286652,0,0,11.8999996185303
"East Gojjam",306,"Baso Liben",30611,"01-01-2012",3,"Zenbol Yechara",2.41755300760269,41.0984205007553,0.050650030374527,0,17.0000076293945
"East Gojjam",306,"Baso Liben",30611,"01-01-2013",3,"Zenbol Yechara",0.451130002737045,9.96996021270752,0.0905171483755112,0,22.0999717712402
"East Gojjam",306,"Baso Liben",30611,"01-01-2014",3,"Zenbol Yechara",0.696188006550074,41.7016607522964,0,0,51.116340637207
"East Gojjam",306,"Baso Liben",30611,"01-01-2015",3,"Zenbol Yechara",1.16446197777987,10.6670900583267,0.13686066865921,0.0658170059323311,9.16053104400635
"East Gojjam",306,"Gozamn",30610,"01-01-2010",3,"Yetijan Shebelima",5.65545795857906,40.7192002236843,0.141592681407928,0,7.19998264312744
"East Gojjam",306,"Gozamn",30610,"01-01-2011",3,"Yetijan Shebelima",3.10516301542521,22.3571801185608,0.0176572855561972,0,7.20000219345093
"East Gojjam",306,"Gozamn",30610,"01-01-2012",3,"Yetijan Shebelima",4.39948296174407,58.0731700658798,0.46465477347374,0,13.1999988555908
"East Gojjam",306,"Gozamn",30610,"01-01-2013",3,"Yetijan Shebelima",4.02084597945213,88.8606890439987,0,0,22.0999984741211
"East Gojjam",306,"Gozamn",30610,"01-01-2014",3,"Yetijan Shebelima",5.53114703670144,70.2455598711967,0.0845936983823776,0,12.6999988555908
"East Gojjam",306,"Gozamn",30610,"01-01-2015",3,"Yetijan Shebelima",2.06210199929774,37.0837603211403,0.0561950132250786,0,17.9834747314453
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2010",3,"Quami Cherik Ajaje",1.60402298718691,20.6919998824596,0.315391540527344,0.028445839881897,12.9000644683838
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2011",3,"Quami Cherik Ajaje",1.63969598594122,21.1520799025893,0.191307187080383,0,12.9000005722046
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2012",3,"Quami Cherik Ajaje",2.7639809884131,115.8108086586,0.0127366110682487,0,41.9000015258789
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2013",3,"Quami Cherik Ajaje",1.3571809977293,30.6722902059555,0.0200452264398336,0,22.6000003814697
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2014",3,"Quami Cherik Ajaje",1.93326799571514,36.5387798547745,0.149788215756416,0,18.9000072479248
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2015",3,"Quami Cherik Ajaje",2.94900399073958,70.9710804075003,0.126160979270935,0,24.0661182403564
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2010",3,"Tamo Dewaro",4.88371996954083,80.0931995511055,0.527842462062836,0,16.4000396728516
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2011",3,"Tamo Dewaro",2.47916197776794,35.9478501081467,0.294698476791382,0,14.5000009536743
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2012",3,"Tamo Dewaro",3.14841400831938,42.1887300908566,0,0,13.3999948501587
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2013",3,"Tamo Dewaro",4.83042397256941,109.167580336332,0.17315137386322,0,22.6000003814697
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2014",3,"Tamo Dewaro",3.99555097706616,82.7079198360443,0.343034148216248,0,20.7000045776367
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2015",3,"Tamo Dewaro",3.84153200685978,121.151131153107,0.00610152399167418,0,31.5371913909912
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2010",3,"Yegosa Giorgis",10.3231769576669,162.074299931526,0.357445031404495,0,15.7000408172607
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2011",3,"Yegosa Giorgis",9.9137819968164,101.120559096336,0.240595459938049,0,10.1999979019165
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2012",3,"Yegosa Giorgis",11.1381309833378,161.502919077873,0.109731651842594,0.00658719101920724,14.5000019073486
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2013",3,"Yegosa Giorgis",12.5173650458455,282.892439484596,0.0968606472015381,0,22.5999984741211
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2014",3,"Yegosa Giorgis",13.4083490222692,348.617081046104,0.252392560243607,0,26
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2015",3,"Yegosa Giorgis",10.5790629535913,171.363220930099,0.0556651949882507,0,16.198335647583
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2010",3,"Bushat Kogna",2.68989200890064,23.1330997347832,0.214762970805168,0,8.60001087188721
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2011",3,"Bushat Kogna",0.810423001646996,11.4269598126411,0.189949840307236,0.125898137688637,14.0999946594238
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2012",3,"Bushat Kogna",0.762749993242323,18.7636503577232,0.153048411011696,0,24.6000003814697
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2013",3,"Bushat Kogna",1.86714696325362,42.1975202560425,0.0623176433146,0,22.5999984741211
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2014",3,"Bushat Kogna",1.76298798248172,31.3811897039413,0.267384082078934,0,17.8000011444092
"East Gojjam",306,"Enarj Enawuga",30605,"01-01-2015",3,"Bushat Kogna",1.37143800593913,33.0051696896553,0.214188233017921,0.131555438041687,24.066104888916
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2010",3,"Berlay Qorsh",0.75769498758018,15.9116000682116,0.29446205496788,0,21.0000076293945
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2011",3,"Berlay Qorsh",0.43899099342525,10.6674798727036,0.0419731847941875,0,24.2999973297119
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2012",3,"Berlay Qorsh",2.80121500045061,71.9912402927876,0.214143812656403,0,25.7000045776367
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2013",3,"Berlay Qorsh",0.871710017323494,15.5164401382208,0.216142401099205,0,17.8000030517578
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2014",3,"Berlay Qorsh",0.500997994095087,6.86367005109787,0.0350200980901718,0,13.6999950408936
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2015",3,"Berlay Qorsh",0.916525982320309,11.2103999108076,0.409429848194122,0.409429848194122,12.2314043045044
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2010",3,"04 Debire Selam",9.19186890637502,64.3433998022228,0.437493532896042,0.0166256725788116,7.00003433227539
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2011",3,"04 Debire Selam",10.7607540552272,77.4774705122691,0.0871409773826599,0,7.2000036239624
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2012",3,"04 Debire Selam",7.26949805766344,79.2375500500202,0.062972716987133,0,10.9000024795532
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2013",3,"04 Debire Selam",10.6026990190148,188.728091031313,0.117550052702427,0,17.8000049591064
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2014",3,"04 Debire Selam",15.2931051719934,237.043142706156,0.0566326305270195,0,15.5000009536743
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2015",3,"04 Debire Selam",11.6595959942788,193.895090028644,0.00822099670767784,0,16.6296577453613
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2010",3,"03 Debire Birihan",7.30853899288923,57.0069998428226,0.300602614879608,0,7.80005407333374
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2011",3,"03 Debire Birihan",2.16615796741098,27.2935798093677,0.080792024731636,0,12.5999946594238
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2012",3,"03 Debire Birihan",2.11674797721207,36.1963700652122,0.144240126013756,0,17.0999908447266
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2013",3,"03 Debire Birihan",2.43273801729083,43.3027101755142,0.166535809636116,0,17.7999897003174
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2014",3,"03 Debire Birihan",2.31824300531298,43.3511496894062,0.0654143691062927,0,18.7000026702881
"East Gojjam",306,"Enebise Sar Midir",30604,"01-01-2015",3,"03 Debire Birihan",6.48634295165539,87.4852097034454,0.365483105182648,0.153490528464317,13.4876012802124
"East Gojjam",306,"Gonchasiso Enese",30603,"01-01-2010",3,"Debir Birhan",10.117105036974,192.225501209497,0.431970983743668,0,19.0000495910645
"East Gojjam",306,"Gonchasiso Enese",30603,"01-01-2011",3,"Debir Birhan",5.00886497274041,122.216319561005,0.0045820758678019,0,24.4000034332275
"East Gojjam",306,"Gonchasiso Enese",30603,"01-01-2012",3,"Debir Birhan",9.86916892696172,180.60577942431,0.0178754664957523,0,18.2999992370605
"East Gojjam",306,"Gonchasiso Enese",30603,"01-01-2013",3,"Debir Birhan",7.49889899045229,162.726070046425,0.0984995439648628,0,21.6999950408936
"East Gojjam",306,"Gonchasiso Enese",30603,"01-01-2014",3,"Debir Birhan",7.98379699047655,176.441949665546,0.19400617480278,0,22.100004196167
"East Gojjam",306,"Gonchasiso Enese",30603,"01-01-2015",3,"Debir Birhan",5.21105300122872,144.359130755067,0.0431976355612278,0,27.7024879455566
"East Gojjam",306,"Gonchasiso Enese",30603,"01-01-2010",3,"Debir Hail",9.19763906672597,114.970700666308,0.0504950545728207,0.00283885886892676,12.5000228881836
"East Gojjam",306,"Gonchasiso Enese",30603,"01-01-2011",3,"Debir Hail",0.829469978809357,16.0087699890137,0.147303879261017,0,19.2999992370605
"East Gojjam",306,"Gonchasiso Enese",30603,"01-01-2012",3,"Debir Hail",4.7907819962129,63.2383297383785,0.0984622091054916,0,13.2000017166138
"East Gojjam",306,"Gonchasiso Enese",30603,"01-01-2013",3,"Debir Hail",8.08412698097527,175.425540566444,0,0,21.6999988555908
"East Gojjam",306,"Gonchasiso Enese",30603,"01-01-2014",3,"Debir Hail",9.29566197376698,190.56106120348,0.194486722350121,0,20.4999980926514
"East Gojjam",306,"Gonchasiso Enese",30603,"01-01-2015",3,"Debir Hail",10.9272441603243,322.21824657917,0.0123483743518591,0,29.4876041412354
"East Gojjam",306,"Bibugn",30601,"01-01-2010",3,"Ded Iyesus",0.529672008007765,6.1972000002861,0,0,11.7000703811646
"East Gojjam",306,"Bibugn",30601,"01-01-2012",3,"Ded Iyesus",0.444320999085903,4.48763990402222,0,0,10.0999946594238
"East Gojjam",306,"Bibugn",30601,"01-01-2013",3,"Ded Iyesus",0.789937004446983,17.4576106071472,0,0,22.100004196167
"East Gojjam",306,"Bibugn",30601,"01-01-2014",3,"Ded Iyesus",0.232048004865646,7.42553985118866,0.059280838817358,0,32.0000152587891
"East Gojjam",306,"Bibugn",30601,"01-01-2015",3,"Ded Iyesus",0.189735993742943,3.66300988197327,0,0,19.3058242797852
"North Shewa",305,"Kewet",30512,"01-01-2010",3,"Wersena kolomuya",0.928234008606523,24.5984996333718,0.000734082132112235,0,26.5003223419189
"North Shewa",305,"Kewet",30512,"01-01-2011",3,"Wersena kolomuya",0.154129001079127,2.00368999876082,0.0239351447671652,0,13.0000839233398
"North Shewa",305,"Kewet",30512,"01-01-2012",3,"Wersena kolomuya",0.49514099676162,8.98518995940685,0.102367714047432,0,18.1467304229736
"North Shewa",305,"Kewet",30512,"01-01-2013",3,"Wersena kolomuya",0.652846005279571,18.4102598726749,0,0,28.2000045776367
"North Shewa",305,"Kewet",30512,"01-01-2014",3,"Wersena kolomuya",2.09287499263883,62.9955198019743,0.00796655379235744,0,30.0999908447266
"North Shewa",305,"Kewet",30512,"01-01-2015",3,"Wersena kolomuya",1.71649499423802,50.9798994064331,0.195763409137726,0.12205808609724,29.6999988555908
"North Shewa",305,"Kewet",30512,"01-01-2010",3,"Dorsimet",0.77980799973011,14.7384999915957,0.115494452416897,0,18.9001655578613
"North Shewa",305,"Kewet",30512,"01-01-2011",3,"Dorsimet",1.25143099587876,20.7737698964775,0.0667717978358269,0,16.6000118255615
"North Shewa",305,"Kewet",30512,"01-01-2012",3,"Dorsimet",0.775565002579242,9.82341001182795,0.206686094403267,0,12.6661338806152
"North Shewa",305,"Kewet",30512,"01-01-2013",3,"Dorsimet",1.38013600092381,33.6752999424934,0.101679757237434,0.0145084979012609,24.3999862670898
"North Shewa",305,"Kewet",30512,"01-01-2014",3,"Dorsimet",1.78585301199928,31.43101003021,0.0575629696249962,0,17.5999984741211
"North Shewa",305,"Kewet",30512,"01-01-2015",3,"Dorsimet",2.06001599272713,74.5725899487734,0.179046779870987,0.108298428356647,36.2000045776367
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2010",3,"Inikoy",3.01609201543033,23.8273001015186,0.608357429504395,0,7.90005731582642
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2011",3,"Inikoy",2.71453202143312,49.9474005103111,0.344057708978653,0,18.4000034332275
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2012",3,"Inikoy",3.91577502898872,128.829028785229,0.21972069144249,0,32.9000091552734
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2013",3,"Inikoy",5.33643700741231,117.935260772705,0.00837090332061052,0,22.1000003814697
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2014",3,"Inikoy",5.33841597847641,103.565300554037,0.55253928899765,0,19.4000053405762
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2015",3,"Inikoy",3.57382498029619,116.252669423819,0.100052058696747,0.00377872446551919,32.5289192199707
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2010",3,"Yebabat",4.65087900310755,40.4626998826861,0.660667359828949,0,8.70001125335693
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2011",3,"Yebabat",5.1080859596841,79.1753301098943,0.209007441997528,0,15.5
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2012",3,"Yebabat",5.76072000339627,73.7371802926064,0.119991704821587,0,12.7999935150146
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2013",3,"Yebabat",6.55281401239336,144.817200243473,0,0,22.1000022888184
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2014",3,"Yebabat",5.63534102030098,72.695899605751,0.248088896274567,0,12.8999996185303
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2015",3,"Yebabat",5.09373098053038,72.0699800550938,0.0432664155960083,0,14.1487607955933
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2010",3,"Jeremis",4.77535394951701,42.9786997139454,0.0508746057748795,0,9.00010776519775
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2011",3,"Jeremis",4.3615760114044,42.7434399425983,0.25551962852478,0,9.79999923706055
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2012",3,"Jeremis",1.65361199527979,29.9303801059723,0.0454435497522354,0,18.1000022888184
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2013",3,"Jeremis",1.7125590085052,37.8475594967604,0.0300313737243414,0,22.1000022888184
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2014",3,"Jeremis",3.50603197515011,67.6664196252823,0.0914723128080368,0,19.3000011444092
"East Gojjam",306,"Dibay Tilatgin",30607,"01-01-2015",3,"Jeremis",1.84234598372132,22.7780601158738,0.0164148323237896,0,12.3636169433594
"North Shewa",305,"Antsokiya Gemza",30507,"01-01-2010",3,"Washa Negat",0.0680609997361898,1.04139998555183,0.464694887399673,0,15.3009796142578
"North Shewa",305,"Antsokiya Gemza",30507,"01-01-2011",3,"Washa Negat",0.272352002561092,5.52876004576683,0.0707507207989693,0,20.3000526428223
"North Shewa",305,"Antsokiya Gemza",30507,"01-01-2012",3,"Washa Negat",0.056938000023365,0.235770002007484,0.5,0,4.14082002639771
"North Shewa",305,"Antsokiya Gemza",30507,"01-01-2013",3,"Washa Negat",0.184391001239419,3.31902998685837,0.308400630950928,0,17.9999561309814
"North Shewa",305,"Antsokiya Gemza",30507,"01-01-2014",3,"Washa Negat",0.392016998492181,7.56592980027199,0.22296354174614,0,19.3000049591064
"North Shewa",305,"Antsokiya Gemza",30507,"01-01-2015",3,"Washa Negat",0.229352001100779,7.45394986867905,0.125473514199257,0,32.5000419616699
"North Shewa",305,"Antsokiya Gemza",30507,"01-01-2011",3,"Getem Gojo Weha",0.822951018810272,5.18460011482239,0.348680883646011,0.153957277536392,6.30001068115234
"North Shewa",305,"Antsokiya Gemza",30507,"01-01-2012",3,"Getem Gojo Weha",0.0689179990440607,0.285380005836487,0.5,0,4.1408634185791
"North Shewa",305,"Antsokiya Gemza",30507,"01-01-2013",3,"Getem Gojo Weha",0.00687600020319223,0.032320000231266,0,0,4.70040702819824
"North Shewa",305,"Antsokiya Gemza",30507,"01-01-2015",3,"Getem Gojo Weha",0.246200997382402,3.56992008537054,0.141563192009926,0.141563192009926,14.5000228881836
"North Shewa",305,"Menze Keya Gebreal",30521,"01-01-2010",3,"Zegebana Akefa (025)",9.93526699859649,121.210700377822,0.193321123719215,0.011492426507175,12.200044631958
"North Shewa",305,"Menze Keya Gebreal",30521,"01-01-2011",3,"Zegebana Akefa (025)",11.9400349971838,139.698400486261,0.0503832511603832,0,11.6999988555908
"North Shewa",305,"Menze Keya Gebreal",30521,"01-01-2012",3,"Zegebana Akefa (025)",12.0728210436064,192.615700528026,0.0568720996379852,0,15.9544897079468
"North Shewa",305,"Menze Keya Gebreal",30521,"01-01-2013",3,"Zegebana Akefa (025)",12.2898829409387,205.241001017392,0.119178488850594,0.0059625580906868,16.6999969482422
"North Shewa",305,"Menze Keya Gebreal",30521,"01-01-2014",3,"Zegebana Akefa (025)",13.7390298793325,298.136961476877,0.227541208267212,0.0615393370389938,21.7000007629395
"North Shewa",305,"Menze Keya Gebreal",30521,"01-01-2015",3,"Zegebana Akefa (025)",15.3132550031878,286.357890846208,0.185762539505959,0.0193165261298418,18.7000007629395
"North Shewa",305,"Menze Keya Gebreal",30521,"01-01-2010",3,"Gosh  (029)",1.25601300038397,15.3234000504017,0.576912462711334,0.261337250471115,12.2000331878662
"North Shewa",305,"Menze Keya Gebreal",30521,"01-01-2011",3,"Gosh  (029)",2.07111597131006,9.73423989582807,0.365638971328735,0.195161297917366,4.69999742507935
"North Shewa",305,"Menze Keya Gebreal",30521,"01-01-2012",3,"Gosh  (029)",2.49185700621456,29.7413697987795,0.0460023581981659,0,11.9354238510132
"North Shewa",305,"Menze Keya Gebreal",30521,"01-01-2013",3,"Gosh  (029)",2.20634999219328,12.1349399834871,0.029298048466444,0,5.50000667572021
"North Shewa",305,"Menze Keya Gebreal",30521,"01-01-2014",3,"Gosh  (029)",3.03856302052736,26.7393395453691,0.447514295578003,0.0359562709927559,8.79999542236328
"North Shewa",305,"Menze Keya Gebreal",30521,"01-01-2015",3,"Gosh  (029)",4.11541598150507,62.9658695533872,0.33181756734848,0.079549066722393,15.3000011444092
"North Wollo",303,"Gidan",30303,"01-01-2010",3,"ATIMATA",0.165863996371627,3.71549993753433,0.268936604261398,0.0447897091507912,22.4008827209473
"North Wollo",303,"Gidan",30303,"01-01-2011",3,"ATIMATA",0.40128300152719,6.13961991667747,0.39289602637291,0,15.2999753952026
"North Wollo",303,"Gidan",30303,"01-01-2012",3,"ATIMATA",0.0602959990501404,0.143120002001524,0.323699742555618,0,2.37362360954285
"North Wollo",303,"Gidan",30303,"01-01-2013",3,"ATIMATA",0.614492001244798,14.7477998882532,0,0,23.9999866485596
"North Wollo",303,"Gidan",30303,"01-01-2014",3,"ATIMATA",0.179250002140179,1.4480199739337,0.252843409776688,0.146002680063248,8.07821464538574
"North Wollo",303,"Gidan",30303,"01-01-2015",3,"ATIMATA",0.140974000561982,1.46706999093294,0.046295128762722,0,10.4066705703735
"North Wollo",303,"Gidan",30303,"01-01-2010",3,"SELAMAT",0.774760997388512,8.8323999941349,0.3138607442379,0,11.4001607894897
"North Wollo",303,"Gidan",30303,"01-01-2011",3,"SELAMAT",0.988385013304651,20.6572599411011,0.483289182186127,0,20.9000129699707
"North Wollo",303,"Gidan",30303,"01-01-2012",3,"SELAMAT",0.316922000609338,1.16255002096295,0.0807927548885345,0,3.66825270652771
"North Wollo",303,"Gidan",30303,"01-01-2013",3,"SELAMAT",0.622546992497519,11.7038800790906,0.102049320936203,0,18.7999954223633
"North Wollo",303,"Gidan",30303,"01-01-2014",3,"SELAMAT",0.733375997282565,6.4548698887229,0.195130601525307,0,8.8015832901001
"North Wollo",303,"Gidan",30303,"01-01-2015",3,"SELAMAT",0.609153991099447,7.00655005127192,1,1,11.5020999908447
"North Wollo",303,"Gidan",30303,"01-01-2010",3,"MERORA",4.94370499625802,100.357400238514,0.191437631845474,0,20.3000373840332
"North Wollo",303,"Gidan",30303,"01-01-2011",3,"MERORA",4.58709799125791,84.4025897979736,0.0791842266917229,0,18.3999977111816
"North Wollo",303,"Gidan",30303,"01-01-2012",3,"MERORA",3.31979400664568,60.8893501311541,0.0774907097220421,0,18.3413028717041
"North Wollo",303,"Gidan",30303,"01-01-2013",3,"MERORA",5.85373698081821,75.5132101774216,0.0751006677746773,0,12.9000005722046
"North Wollo",303,"Gidan",30303,"01-01-2014",3,"MERORA",5.0791189763695,105.330929666758,0.0599926672875881,0,20.7380313873291
"North Wollo",303,"Gidan",30303,"01-01-2015",3,"MERORA",3.58071897551417,30.8893899023533,0.164600655436516,0.15972538292408,8.62658882141113
"North Wollo",303,"Gidan",30303,"01-01-2010",3,"TIRA SEFERE",2.19660900253803,18.0122999772429,0.345928937196732,0,8.20004844665527
"North Wollo",303,"Gidan",30303,"01-01-2011",3,"TIRA SEFERE",1.12311500124633,9.99572019279003,0.295352667570114,0,8.89999675750732
"North Wollo",303,"Gidan",30303,"01-01-2012",3,"TIRA SEFERE",3.62582702748477,27.3833601251245,0.0263174064457417,0,7.55230712890625
"North Wollo",303,"Gidan",30303,"01-01-2013",3,"TIRA SEFERE",6.72150208521634,155.2666682899,0.160878032445908,0.101481296122074,23.0999946594238
"North Wollo",303,"Gidan",30303,"01-01-2014",3,"TIRA SEFERE",3.85404298175126,46.0034902393818,0.107045188546181,0,11.9364233016968
"North Wollo",303,"Gidan",30303,"01-01-2015",3,"TIRA SEFERE",3.21019901521504,39.5615498274565,0.500651299953461,0.410785555839539,12.3237066268921
"North Wollo",303,"Gidan",30303,"01-01-2010",3,"CHIBINA",6.54412905313075,99.4705004021525,0.289431571960449,0.0136408526450396,15.1999597549438
"North Wollo",303,"Gidan",30303,"01-01-2011",3,"CHIBINA",3.38025001063943,62.1965799927711,0.0768354386091232,0.0355831645429134,18.3999938964844
